subject,predicate,object,subject_type,predicate_type,object_type
TSK0210,REPORTED_BY,U0115,Task,WORKS_IN,Person
TSK0211,ASSIGNED_TO,U0109,Task,SPONSORS,Person
TSK0211,PART_OF,PRJ013,Task,BELONGS_TO,Project
TSK0211,REPORTED_BY,U0030,Task,MEMBER_OF,Person
TSK0212,ASSIGNED_TO,U0107,Task,BELONGS_TO,Person
TSK0212,PART_OF,PRJ007,Task,SPONSORS,Project
TSK0212,REPORTED_BY,U0134,Task,ASSIGNED_TO,Person
TSK0213,ASSIGNED_TO,U0081,Task,BELONGS_TO,Person
TSK0213,PART_OF,PRJ008,Task,RELATED_TO,Project
TSK0213,REPORTED_BY,U0142,Task,WORKS_IN,Person
TSK0214,ASSIGNED_TO,U0019,Task,AUTHORED_BY,Person
TSK0214,PART_OF,PRJ009,Task,RELATED_TO,Project
TSK0214,REPORTED_BY,U0125,Task,BELONGS_TO,Person
TSK0215,ASSIGNED_TO,U0032,Task,REFERENCES,Person
TSK0215,PART_OF,PRJ010,Task,MEMBER_OF,Project
TSK0215,REPORTED_BY,U0102,Task,AUTHORED_BY,Person
TSK0216,ASSIGNED_TO,U0034,Task,REFERENCES,Person
TSK0216,PART_OF,PRJ011,Task,REFERENCES,Project
TSK0216,REPORTED_BY,U0052,Task,PART_OF,Person
TSK0217,ASSIGNED_TO,U0023,Task,REFERENCES,Person
TSK0217,PART_OF,PRJ007,Task,PART_OF,Project
TSK0217,REPORTED_BY,U0020,Task,PART_OF,Person
TSK0218,ASSIGNED_TO,U0139,Task,REFERENCES,Person
TSK0218,PART_OF,PRJ012,Task,MANAGES,Project
TSK0218,REPORTED_BY,U0122,Task,SPONSORS,Person
TSK0219,ASSIGNED_TO,U0133,Task,AUTHORED_BY,Person
TSK0219,PART_OF,PRJ005,Task,REPORTS_TO,Project
TSK0219,REPORTED_BY,U0131,Task,DEPENDS_ON,Person
TSK0220,ASSIGNED_TO,U0109,Task,RELATED_TO,Person
TSK0220,PART_OF,PRJ013,Task,WORKS_IN,Project
TSK0220,REPORTED_BY,U0049,Task,REPORTS_TO,Person
TSK0221,ASSIGNED_TO,U0057,Task,REFERENCES,Person
TSK0221,PART_OF,PRJ016,Task,PART_OF,Project
TSK0221,REPORTED_BY,U0042,Task,MANAGES,Person
TSK0222,ASSIGNED_TO,U0143,Task,AUTHORED_BY,Person
TSK0222,PART_OF,PRJ013,Task,DEPENDS_ON,Project
TSK0222,REPORTED_BY,U0019,Task,PART_OF,Person
TSK0223,ASSIGNED_TO,U0131,Task,MANAGES,Person
TSK0223,PART_OF,PRJ015,Task,WORKS_IN,Project
TSK0223,REPORTED_BY,U0113,Task,FOLLOWS,Person
TSK0224,ASSIGNED_TO,U0133,Task,SPONSORS,Person
TSK0224,PART_OF,PRJ007,Task,SPONSORS,Project
TSK0224,REPORTED_BY,U0058,Task,SPONSORS,Person
TSK0225,ASSIGNED_TO,U0104,Task,REPORTS_TO,Person
TSK0225,PART_OF,PRJ005,Task,SPONSORS,Project
TSK0225,REPORTED_BY,U0040,Task,AUTHORED_BY,Person
TSK0226,ASSIGNED_TO,U0084,Task,MEMBER_OF,Person
TSK0226,PART_OF,PRJ003,Task,WORKS_IN,Project
TSK0226,REPORTED_BY,U0065,Task,PART_OF,Person
TSK0227,ASSIGNED_TO,U0124,Task,FOLLOWS,Person
TSK0227,PART_OF,PRJ016,Task,DEPENDS_ON,Project
TSK0227,REPORTED_BY,U0011,Task,BELONGS_TO,Person
TSK0228,ASSIGNED_TO,U0045,Task,AUTHORED_BY,Person
TSK0228,PART_OF,PRJ009,Task,RELATED_TO,Project
TSK0228,REPORTED_BY,U0004,Task,PART_OF,Person
TSK0229,ASSIGNED_TO,U0063,Task,AUTHORED_BY,Person
TSK0229,PART_OF,PRJ010,Task,RELATED_TO,Project
TSK0229,REPORTED_BY,U0027,Task,REPORTS_TO,Person
TSK0230,ASSIGNED_TO,U0091,Task,WORKS_IN,Person
TSK0230,PART_OF,PRJ012,Task,MEMBER_OF,Project
TSK0230,REPORTED_BY,U0062,Task,BELONGS_TO,Person
TSK0231,ASSIGNED_TO,U0118,Task,WORKS_IN,Person
TSK0231,PART_OF,PRJ019,Task,REFERENCES,Project
TSK0231,REPORTED_BY,U0065,Task,DEPENDS_ON,Person
TSK0232,ASSIGNED_TO,U0009,Task,SPONSORS,Person
TSK0232,PART_OF,PRJ019,Task,FOLLOWS,Project
TSK0232,REPORTED_BY,U0022,Task,SPONSORS,Person
TSK0233,ASSIGNED_TO,U0036,Task,FOLLOWS,Person
TSK0233,PART_OF,PRJ013,Task,BELONGS_TO,Project
TSK0233,REPORTED_BY,U0004,Task,AUTHORED_BY,Person
TSK0234,ASSIGNED_TO,U0024,Task,AUTHORED_BY,Person
TSK0234,PART_OF,PRJ007,Task,MEMBER_OF,Project
TSK0234,REPORTED_BY,U0033,Task,SPONSORS,Person
TSK0235,ASSIGNED_TO,U0018,Task,WORKS_IN,Person
TSK0235,PART_OF,PRJ016,Task,ASSIGNED_TO,Project
TSK0235,REPORTED_BY,U0047,Task,FOLLOWS,Person
TSK0236,ASSIGNED_TO,U0095,Task,FOLLOWS,Person
TSK0236,PART_OF,PRJ008,Task,RELATED_TO,Project
TSK0236,REPORTED_BY,U0002,Task,RELATED_TO,Person
TSK0237,ASSIGNED_TO,U0116,Task,REPORTS_TO,Person
TSK0237,PART_OF,PRJ006,Task,MANAGES,Project
TSK0237,REPORTED_BY,U0074,Task,ASSIGNED_TO,Person
TSK0238,ASSIGNED_TO,U0013,Task,DEPENDS_ON,Person
TSK0238,PART_OF,PRJ015,Task,WORKS_IN,Project
TSK0238,REPORTED_BY,U0048,Task,MANAGES,Person
TSK0239,ASSIGNED_TO,U0039,Task,BELONGS_TO,Person
TSK0239,PART_OF,PRJ017,Task,REFERENCES,Project
TSK0239,REPORTED_BY,U0096,Task,WORKS_IN,Person
TSK0240,ASSIGNED_TO,U0116,Task,REFERENCES,Person
TSK0240,PART_OF,PRJ005,Task,AUTHORED_BY,Project
TSK0240,REPORTED_BY,U0102,Task,AUTHORED_BY,Person
TSK0241,ASSIGNED_TO,U0074,Task,RELATED_TO,Person
TSK0241,PART_OF,PRJ012,Task,BELONGS_TO,Project
TSK0241,REPORTED_BY,U0117,Task,REFERENCES,Person
TSK0242,ASSIGNED_TO,U0029,Task,AUTHORED_BY,Person
TSK0242,PART_OF,PRJ018,Task,AUTHORED_BY,Project
TSK0242,REPORTED_BY,U0049,Task,AUTHORED_BY,Person
TSK0243,ASSIGNED_TO,U0070,Task,AUTHORED_BY,Person
TSK0243,PART_OF,PRJ012,Task,WORKS_IN,Project
TSK0243,REPORTED_BY,U0056,Task,REPORTS_TO,Person
TSK0244,ASSIGNED_TO,U0011,Task,WORKS_IN,Person
TSK0244,PART_OF,PRJ013,Task,ASSIGNED_TO,Project
TSK0244,REPORTED_BY,U0066,Task,RELATED_TO,Person
TSK0245,ASSIGNED_TO,U0054,Task,REFERENCES,Person
TSK0245,PART_OF,PRJ015,Task,REPORTS_TO,Project
TSK0245,REPORTED_BY,U0147,Task,FOLLOWS,Person
TSK0246,ASSIGNED_TO,U0074,Task,PART_OF,Person
TSK0246,PART_OF,PRJ011,Task,RELATED_TO,Project
TSK0246,REPORTED_BY,U0087,Task,BELONGS_TO,Person
TSK0247,ASSIGNED_TO,U0056,Task,WORKS_IN,Person
TSK0247,PART_OF,PRJ018,Task,PART_OF,Project
TSK0247,REPORTED_BY,U0121,Task,SPONSORS,Person
TSK0248,ASSIGNED_TO,U0083,Task,REFERENCES,Person
TSK0248,PART_OF,PRJ001,Task,SPONSORS,Project
TSK0248,REPORTED_BY,U0093,Task,ASSIGNED_TO,Person
TSK0249,ASSIGNED_TO,U0035,Task,FOLLOWS,Person
TSK0249,PART_OF,PRJ012,Task,WORKS_IN,Project
TSK0249,REPORTED_BY,U0059,Task,MANAGES,Person
TSK0250,ASSIGNED_TO,U0150,Task,MEMBER_OF,Person
TSK0250,PART_OF,PRJ001,Task,RELATED_TO,Project
TSK0250,REPORTED_BY,U0045,Task,WORKS_IN,Person
TSK0251,ASSIGNED_TO,U0126,Task,PART_OF,Person
TSK0251,PART_OF,PRJ001,Task,DEPENDS_ON,Project
TSK0251,REPORTED_BY,U0010,Task,MEMBER_OF,Person
TSK0252,ASSIGNED_TO,U0137,Task,WORKS_IN,Person
TSK0252,PART_OF,PRJ009,Task,WORKS_IN,Project
TSK0252,REPORTED_BY,U0029,Task,MEMBER_OF,Person
TSK0253,ASSIGNED_TO,U0109,Task,AUTHORED_BY,Person
TSK0253,PART_OF,PRJ012,Task,MEMBER_OF,Project
TSK0253,REPORTED_BY,U0040,Task,FOLLOWS,Person
TSK0254,ASSIGNED_TO,U0038,Task,SPONSORS,Person
TSK0254,PART_OF,PRJ015,Task,PART_OF,Project
TSK0254,REPORTED_BY,U0054,Task,BELONGS_TO,Person
TSK0255,ASSIGNED_TO,U0057,Task,MEMBER_OF,Person
TSK0255,PART_OF,PRJ018,Task,WORKS_IN,Project
TSK0255,REPORTED_BY,U0131,Task,BELONGS_TO,Person
TSK0256,ASSIGNED_TO,U0020,Task,PART_OF,Person
TSK0256,PART_OF,PRJ018,Task,DEPENDS_ON,Project
TSK0256,REPORTED_BY,U0114,Task,FOLLOWS,Person
TSK0257,ASSIGNED_TO,U0072,Task,DEPENDS_ON,Person
TSK0257,PART_OF,PRJ007,Task,ASSIGNED_TO,Project
TSK0257,REPORTED_BY,U0112,Task,ASSIGNED_TO,Person
TSK0258,ASSIGNED_TO,U0096,Task,REFERENCES,Person
TSK0258,PART_OF,PRJ017,Task,FOLLOWS,Project
TSK0258,REPORTED_BY,U0053,Task,DEPENDS_ON,Person
TSK0259,ASSIGNED_TO,U0126,Task,FOLLOWS,Person
TSK0259,PART_OF,PRJ004,Task,FOLLOWS,Project
TSK0259,REPORTED_BY,U0149,Task,DEPENDS_ON,Person
TSK0260,ASSIGNED_TO,U0047,Task,ASSIGNED_TO,Person
TSK0260,PART_OF,PRJ005,Task,SPONSORS,Project
TSK0260,REPORTED_BY,U0076,Task,PART_OF,Person
TSK0261,ASSIGNED_TO,U0010,Task,REFERENCES,Person
TSK0261,PART_OF,PRJ001,Task,DEPENDS_ON,Project
TSK0261,REPORTED_BY,U0106,Task,FOLLOWS,Person
TSK0262,ASSIGNED_TO,U0106,Task,WORKS_IN,Person
TSK0262,PART_OF,PRJ002,Task,DEPENDS_ON,Project
TSK0262,REPORTED_BY,U0053,Task,MEMBER_OF,Person
TSK0263,ASSIGNED_TO,U0079,Task,SPONSORS,Person
TSK0263,PART_OF,PRJ020,Task,WORKS_IN,Project
TSK0263,REPORTED_BY,U0037,Task,DEPENDS_ON,Person
TSK0264,ASSIGNED_TO,U0086,Task,MANAGES,Person
TSK0264,PART_OF,PRJ014,Task,SPONSORS,Project
TSK0264,REPORTED_BY,U0054,Task,REPORTS_TO,Person
TSK0265,ASSIGNED_TO,U0120,Task,BELONGS_TO,Person
TSK0265,PART_OF,PRJ008,Task,MEMBER_OF,Project
TSK0265,REPORTED_BY,U0140,Task,WORKS_IN,Person
TSK0266,ASSIGNED_TO,U0034,Task,WORKS_IN,Person
TSK0266,PART_OF,PRJ017,Task,MANAGES,Project
TSK0266,REPORTED_BY,U0082,Task,SPONSORS,Person
TSK0267,ASSIGNED_TO,U0133,Task,FOLLOWS,Person
TSK0267,PART_OF,PRJ015,Task,SPONSORS,Project
TSK0267,REPORTED_BY,U0019,Task,BELONGS_TO,Person
TSK0268,ASSIGNED_TO,U0133,Task,MEMBER_OF,Person
TSK0268,PART_OF,PRJ011,Task,REPORTS_TO,Project
TSK0268,REPORTED_BY,U0068,Task,MANAGES,Person
TSK0269,ASSIGNED_TO,U0067,Task,DEPENDS_ON,Person
TSK0269,PART_OF,PRJ020,Task,MEMBER_OF,Project
TSK0269,REPORTED_BY,U0138,Task,REPORTS_TO,Person
TSK0270,ASSIGNED_TO,U0098,Task,MEMBER_OF,Person
TSK0270,PART_OF,PRJ009,Task,MANAGES,Project
TSK0270,REPORTED_BY,U0020,Task,REPORTS_TO,Person
TSK0271,ASSIGNED_TO,U0042,Task,PART_OF,Person
TSK0271,PART_OF,PRJ009,Task,PART_OF,Project
TSK0271,REPORTED_BY,U0109,Task,MEMBER_OF,Person
TSK0272,ASSIGNED_TO,U0082,Task,BELONGS_TO,Person
TSK0272,PART_OF,PRJ019,Task,AUTHORED_BY,Project
TSK0272,REPORTED_BY,U0145,Task,WORKS_IN,Person
TSK0273,ASSIGNED_TO,U0045,Task,DEPENDS_ON,Person
TSK0273,PART_OF,PRJ005,Task,AUTHORED_BY,Project
TSK0273,REPORTED_BY,U0068,Task,MEMBER_OF,Person
TSK0274,ASSIGNED_TO,U0139,Task,MEMBER_OF,Person
TSK0274,PART_OF,PRJ016,Task,DEPENDS_ON,Project
TSK0274,REPORTED_BY,U0088,Task,DEPENDS_ON,Person
TSK0275,ASSIGNED_TO,U0061,Task,ASSIGNED_TO,Person
TSK0275,PART_OF,PRJ009,Task,DEPENDS_ON,Project
TSK0275,REPORTED_BY,U0066,Task,REPORTS_TO,Person
TSK0276,ASSIGNED_TO,U0145,Task,MANAGES,Person
TSK0276,PART_OF,PRJ015,Task,DEPENDS_ON,Project
TSK0276,REPORTED_BY,U0124,Task,ASSIGNED_TO,Person
TSK0277,ASSIGNED_TO,U0019,Task,RELATED_TO,Person
TSK0277,PART_OF,PRJ005,Task,RELATED_TO,Project
TSK0277,REPORTED_BY,U0045,Task,FOLLOWS,Person
TSK0278,ASSIGNED_TO,U0095,Task,MEMBER_OF,Person
TSK0278,PART_OF,PRJ008,Task,REPORTS_TO,Project
TSK0278,REPORTED_BY,U0096,Task,MEMBER_OF,Person
TSK0279,ASSIGNED_TO,U0092,Task,MANAGES,Person
TSK0279,PART_OF,PRJ002,Task,WORKS_IN,Project
TSK0279,REPORTED_BY,U0045,Task,MEMBER_OF,Person
TSK0280,ASSIGNED_TO,U0108,Task,MANAGES,Person
TSK0280,PART_OF,PRJ014,Task,PART_OF,Project
TSK0280,REPORTED_BY,U0136,Task,DEPENDS_ON,Person
TSK0281,ASSIGNED_TO,U0005,Task,RELATED_TO,Person
TSK0281,PART_OF,PRJ018,Task,SPONSORS,Project
TSK0281,REPORTED_BY,U0117,Task,WORKS_IN,Person
TSK0282,ASSIGNED_TO,U0050,Task,SPONSORS,Person
TSK0282,PART_OF,PRJ013,Task,MANAGES,Project
TSK0282,REPORTED_BY,U0100,Task,REFERENCES,Person
TSK0283,ASSIGNED_TO,U0076,Task,FOLLOWS,Person
TSK0283,PART_OF,PRJ003,Task,RELATED_TO,Project
TSK0283,REPORTED_BY,U0018,Task,PART_OF,Person
TSK0284,ASSIGNED_TO,U0061,Task,SPONSORS,Person
TSK0284,PART_OF,PRJ019,Task,REFERENCES,Project
TSK0284,REPORTED_BY,U0101,Task,BELONGS_TO,Person
TSK0285,ASSIGNED_TO,U0008,Task,SPONSORS,Person
TSK0285,PART_OF,PRJ012,Task,REPORTS_TO,Project
TSK0285,REPORTED_BY,U0031,Task,RELATED_TO,Person
TSK0286,ASSIGNED_TO,U0139,Task,BELONGS_TO,Person
TSK0286,PART_OF,PRJ020,Task,BELONGS_TO,Project
TSK0286,REPORTED_BY,U0114,Task,REFERENCES,Person
TSK0287,ASSIGNED_TO,U0049,Task,BELONGS_TO,Person
TSK0287,PART_OF,PRJ014,Task,WORKS_IN,Project
TSK0287,REPORTED_BY,U0040,Task,WORKS_IN,Person
TSK0288,ASSIGNED_TO,U0094,Task,PART_OF,Person
TSK0288,PART_OF,PRJ013,Task,ASSIGNED_TO,Project
TSK0288,REPORTED_BY,U0098,Task,RELATED_TO,Person
TSK0289,ASSIGNED_TO,U0017,Task,DEPENDS_ON,Person
TSK0289,PART_OF,PRJ002,Task,BELONGS_TO,Project
TSK0289,REPORTED_BY,U0099,Task,PART_OF,Person
TSK0290,ASSIGNED_TO,U0060,Task,ASSIGNED_TO,Person
TSK0290,PART_OF,PRJ003,Task,WORKS_IN,Project
TSK0290,REPORTED_BY,U0146,Task,AUTHORED_BY,Person
TSK0291,ASSIGNED_TO,U0130,Task,AUTHORED_BY,Person
TSK0291,PART_OF,PRJ003,Task,RELATED_TO,Project
TSK0291,REPORTED_BY,U0053,Task,REFERENCES,Person
TSK0292,ASSIGNED_TO,U0056,Task,MANAGES,Person
TSK0292,PART_OF,PRJ012,Task,SPONSORS,Project
TSK0292,REPORTED_BY,U0131,Task,FOLLOWS,Person
TSK0293,ASSIGNED_TO,U0049,Task,SPONSORS,Person
TSK0293,PART_OF,PRJ006,Task,REFERENCES,Project
TSK0293,REPORTED_BY,U0056,Task,MANAGES,Person
TSK0294,ASSIGNED_TO,U0025,Task,MANAGES,Person
TSK0294,PART_OF,PRJ001,Task,MANAGES,Project
TSK0294,REPORTED_BY,U0113,Task,DEPENDS_ON,Person
TSK0295,ASSIGNED_TO,U0016,Task,AUTHORED_BY,Person
TSK0295,PART_OF,PRJ012,Task,MANAGES,Project
TSK0295,REPORTED_BY,U0021,Task,SPONSORS,Person
TSK0296,ASSIGNED_TO,U0055,Task,AUTHORED_BY,Person
TSK0296,PART_OF,PRJ007,Task,WORKS_IN,Project
TSK0296,REPORTED_BY,U0047,Task,BELONGS_TO,Person
TSK0297,ASSIGNED_TO,U0096,Task,PART_OF,Person
TSK0297,PART_OF,PRJ002,Task,ASSIGNED_TO,Project
TSK0297,REPORTED_BY,U0142,Task,MEMBER_OF,Person
TSK0298,ASSIGNED_TO,U0021,Task,RELATED_TO,Person
TSK0298,PART_OF,PRJ004,Task,DEPENDS_ON,Project
TSK0298,REPORTED_BY,U0120,Task,SPONSORS,Person
TSK0299,ASSIGNED_TO,U0034,Task,AUTHORED_BY,Person
TSK0299,PART_OF,PRJ007,Task,REPORTS_TO,Project
TSK0299,REPORTED_BY,U0104,Task,MANAGES,Person
TSK0300,ASSIGNED_TO,U0074,Task,SPONSORS,Person
TSK0300,PART_OF,PRJ001,Task,REFERENCES,Project
TSK0300,REPORTED_BY,U0136,Task,MANAGES,Person
DOC00133,REFERENCES,DOC00285,Department,REPORTS_TO,Department
DOC00472,REFERENCES,DOC00051,Department,SPONSORS,Department
DOC00195,REFERENCES,DOC00162,Department,RELATED_TO,Department
DOC00358,REFERENCES,DOC00515,Department,MANAGES,Department
DOC00207,REFERENCES,DOC00226,Department,BELONGS_TO,Department
DOC00143,REFERENCES,DOC00130,Department,AUTHORED_BY,Department
DOC00311,REFERENCES,DOC00468,Department,WORKS_IN,Department
DOC00134,REFERENCES,DOC00087,Department,FOLLOWS,Department
DOC00527,REFERENCES,DOC00327,Department,REFERENCES,Department
DOC00167,REFERENCES,DOC00555,Department,PART_OF,Department
DOC00393,REFERENCES,DOC00509,Department,AUTHORED_BY,Department
DOC00175,REFERENCES,DOC00539,Department,WORKS_IN,Department
DOC00157,REFERENCES,DOC00298,Department,AUTHORED_BY,Department
DOC00535,REFERENCES,DOC00533,Department,WORKS_IN,Department
DOC00187,REFERENCES,DOC00206,Department,BELONGS_TO,Department
DOC00483,REFERENCES,DOC00207,Department,WORKS_IN,Department
DOC00502,REFERENCES,DOC00571,Department,AUTHORED_BY,Department
DOC00423,REFERENCES,DOC00186,Department,ASSIGNED_TO,Department
DOC00470,REFERENCES,DOC00122,Department,MANAGES,Department
DOC00133,REFERENCES,DOC00578,Department,FOLLOWS,Department
DOC00236,REFERENCES,DOC00107,Department,PART_OF,Department
DOC00189,REFERENCES,DOC00317,Department,FOLLOWS,Department
DOC00321,REFERENCES,DOC00327,Department,AUTHORED_BY,Department
DOC00591,REFERENCES,DOC00111,Department,AUTHORED_BY,Department
DOC00274,REFERENCES,DOC00071,Department,RELATED_TO,Department
DOC00283,REFERENCES,DOC00060,Department,SPONSORS,Department
DOC00049,REFERENCES,DOC00265,Department,DEPENDS_ON,Department
DOC00270,REFERENCES,DOC00256,Department,SPONSORS,Department
DOC00469,REFERENCES,DOC00110,Department,REPORTS_TO,Department
DOC00166,REFERENCES,DOC00404,Department,AUTHORED_BY,Department
DOC00487,REFERENCES,DOC00598,Department,MEMBER_OF,Department
DOC00532,REFERENCES,DOC00352,Department,ASSIGNED_TO,Department
DOC00474,REFERENCES,DOC00369,Department,REPORTS_TO,Department
DOC00129,REFERENCES,DOC00326,Department,SPONSORS,Department
DOC00161,REFERENCES,DOC00579,Department,ASSIGNED_TO,Department
DOC00150,REFERENCES,DOC00039,Department,FOLLOWS,Department
DOC00352,REFERENCES,DOC00353,Department,REFERENCES,Department
DOC00104,REFERENCES,DOC00223,Department,SPONSORS,Department
DOC00413,REFERENCES,DOC00396,Department,RELATED_TO,Department
DOC00475,REFERENCES,DOC00580,Department,WORKS_IN,Department
DOC00388,REFERENCES,DOC00264,Department,MANAGES,Department
DOC00600,REFERENCES,DOC00289,Department,PART_OF,Department
DOC00138,REFERENCES,DOC00056,Department,WORKS_IN,Department
DOC00183,REFERENCES,DOC00296,Department,PART_OF,Department
DOC00251,REFERENCES,DOC00195,Department,WORKS_IN,Department
DOC00308,REFERENCES,DOC00324,Department,MANAGES,Department
DOC00161,REFERENCES,DOC00284,Department,MEMBER_OF,Department
DOC00537,REFERENCES,DOC00359,Department,MANAGES,Department
DOC00220,REFERENCES,DOC00586,Department,MEMBER_OF,Department
DOC00466,REFERENCES,DOC00012,Department,AUTHORED_BY,Department
DOC00217,REFERENCES,DOC00024,Department,REPORTS_TO,Department
DOC00168,REFERENCES,DOC00086,Department,WORKS_IN,Department
DOC00520,REFERENCES,DOC00070,Department,PART_OF,Department
DOC00550,REFERENCES,DOC00548,Department,MEMBER_OF,Department
DOC00151,REFERENCES,DOC00432,Department,REFERENCES,Department
DOC00422,REFERENCES,DOC00579,Department,DEPENDS_ON,Department
DOC00464,REFERENCES,DOC00222,Department,DEPENDS_ON,Department
DOC00300,REFERENCES,DOC00064,Department,REPORTS_TO,Department
DOC00361,REFERENCES,DOC00280,Department,REFERENCES,Department
DOC00247,REFERENCES,DOC00255,Department,MANAGES,Department
DOC00280,REFERENCES,DOC00586,Department,FOLLOWS,Department
DOC00229,REFERENCES,DOC00079,Department,PART_OF,Department
DOC00424,REFERENCES,DOC00062,Department,REFERENCES,Department
DOC00065,REFERENCES,DOC00101,Department,BELONGS_TO,Department
DOC00570,REFERENCES,DOC00573,Department,REPORTS_TO,Department
DOC00416,REFERENCES,DOC00014,Department,FOLLOWS,Department
DOC00508,REFERENCES,DOC00242,Department,REPORTS_TO,Department
DOC00568,REFERENCES,DOC00220,Department,DEPENDS_ON,Department
DOC00387,REFERENCES,DOC00563,Department,REFERENCES,Department
DOC00016,REFERENCES,DOC00545,Department,FOLLOWS,Department
DOC00085,REFERENCES,DOC00046,Department,SPONSORS,Department
DOC00010,REFERENCES,DOC00590,Department,BELONGS_TO,Department
DOC00197,REFERENCES,DOC00336,Department,WORKS_IN,Department
DOC00044,REFERENCES,DOC00014,Department,REFERENCES,Department
DOC00584,REFERENCES,DOC00257,Department,BELONGS_TO,Department
DOC00588,REFERENCES,DOC00390,Department,RELATED_TO,Department
DOC00166,REFERENCES,DOC00341,Department,REPORTS_TO,Department
DOC00481,REFERENCES,DOC00313,Department,WORKS_IN,Department
DOC00499,REFERENCES,DOC00537,Department,MANAGES,Department
DOC00243,REFERENCES,DOC00426,Department,REFERENCES,Department
DOC00495,REFERENCES,DOC00553,Department,AUTHORED_BY,Department
DOC00449,REFERENCES,DOC00357,Department,BELONGS_TO,Department
DOC00361,REFERENCES,DOC00009,Department,BELONGS_TO,Department
DOC00134,REFERENCES,DOC00596,Department,RELATED_TO,Department
DOC00462,REFERENCES,DOC00237,Department,RELATED_TO,Department
DOC00152,REFERENCES,DOC00072,Department,AUTHORED_BY,Department
DOC00375,REFERENCES,DOC00269,Department,BELONGS_TO,Department
DOC00170,REFERENCES,DOC00343,Department,MANAGES,Department
DOC00007,REFERENCES,DOC00002,Department,RELATED_TO,Department
DOC00054,REFERENCES,DOC00230,Department,ASSIGNED_TO,Department
DOC00494,REFERENCES,DOC00543,Department,ASSIGNED_TO,Department
DOC00059,REFERENCES,DOC00476,Department,REPORTS_TO,Department
DOC00451,REFERENCES,DOC00101,Department,MEMBER_OF,Department
DOC00476,REFERENCES,DOC00584,Department,SPONSORS,Department
DOC00505,REFERENCES,DOC00245,Department,REFERENCES,Department
DOC00265,REFERENCES,DOC00515,Department,BELONGS_TO,Department
DOC00499,REFERENCES,DOC00256,Department,REPORTS_TO,Department
DOC00063,REFERENCES,DOC00432,Department,MANAGES,Department
DOC00489,REFERENCES,DOC00296,Department,RELATED_TO,Department
DOC00225,REFERENCES,DOC00008,Department,MEMBER_OF,Department
U0001,FOLLOWS,DOC00204,Person,ASSIGNED_TO,Department
U0001,FOLLOWS,DOC00594,Person,AUTHORED_BY,Department
U0002,FOLLOWS,DOC00224,Person,DEPENDS_ON,Department
U0002,FOLLOWS,DOC00413,Person,FOLLOWS,Department
U0002,FOLLOWS,DOC00136,Person,SPONSORS,Department
U0002,FOLLOWS,DOC00523,Person,MANAGES,Department
U0002,FOLLOWS,DOC00010,Person,BELONGS_TO,Department
U0002,FOLLOWS,DOC00486,Person,REFERENCES,Department
U0002,FOLLOWS,DOC00191,Person,ASSIGNED_TO,Department
U0002,FOLLOWS,DOC00596,Person,FOLLOWS,Department
U0003,FOLLOWS,DOC00600,Person,FOLLOWS,Department
U0003,FOLLOWS,DOC00054,Person,AUTHORED_BY,Department
U0004,FOLLOWS,DOC00164,Person,DEPENDS_ON,Department
U0004,FOLLOWS,DOC00036,Person,MANAGES,Department
U0004,FOLLOWS,DOC00027,Person,BELONGS_TO,Department
U0004,FOLLOWS,DOC00347,Person,ASSIGNED_TO,Department
U0004,FOLLOWS,DOC00297,Person,AUTHORED_BY,Department
U0004,FOLLOWS,DOC00322,Person,ASSIGNED_TO,Department
U0004,FOLLOWS,DOC00177,Person,DEPENDS_ON,Department
U0004,FOLLOWS,DOC00429,Person,REPORTS_TO,Department
U0005,FOLLOWS,DOC00438,Person,RELATED_TO,Department
U0005,FOLLOWS,DOC00152,Person,FOLLOWS,Department
U0005,FOLLOWS,DOC00380,Person,SPONSORS,Department
U0005,FOLLOWS,DOC00510,Person,DEPENDS_ON,Department
U0005,FOLLOWS,DOC00009,Person,WORKS_IN,Department
U0005,FOLLOWS,DOC00567,Person,PART_OF,Department
U0005,FOLLOWS,DOC00226,Person,DEPENDS_ON,Department
U0005,FOLLOWS,DOC00077,Person,MEMBER_OF,Department
U0006,FOLLOWS,DOC00093,Person,SPONSORS,Department
U0006,FOLLOWS,DOC00253,Person,RELATED_TO,Department
U0007,FOLLOWS,DOC00549,Person,FOLLOWS,Department
U0007,FOLLOWS,DOC00187,Person,SPONSORS,Department
U0007,FOLLOWS,DOC00007,Person,REPORTS_TO,Department
U0007,FOLLOWS,DOC00285,Person,BELONGS_TO,Department
U0007,FOLLOWS,DOC00374,Person,BELONGS_TO,Department
U0007,FOLLOWS,DOC00234,Person,REFERENCES,Department
U0007,FOLLOWS,DOC00496,Person,AUTHORED_BY,Department
U0007,FOLLOWS,DOC00323,Person,SPONSORS,Department
U0008,FOLLOWS,DOC00537,Person,DEPENDS_ON,Department
U0008,FOLLOWS,DOC00538,Person,PART_OF,Department
U0008,FOLLOWS,DOC00083,Person,DEPENDS_ON,Department
U0009,FOLLOWS,DOC00083,Person,REFERENCES,Department
U0009,FOLLOWS,DOC00289,Person,WORKS_IN,Department
U0009,FOLLOWS,DOC00099,Person,BELONGS_TO,Department
U0009,FOLLOWS,DOC00591,Person,SPONSORS,Department
U0009,FOLLOWS,DOC00475,Person,PART_OF,Department
U0009,FOLLOWS,DOC00222,Person,AUTHORED_BY,Department
